Trap Date,Genus,Specific Epithet,Gender,IDd,Count,Trap Region,Include,Comparison Group,Latitude,Longitude,Location
"Jul 22, 2014",Male,UnID,Male,UnID,19,Outer Community-East,,Outer,53.60672180,-113.22135870,POINT (-113.2213587 53.6067218)
"Jul 23, 2013",Aedes,euedes,Female,,1,Outer Community-East,,Outer,53.60672180,-113.22135870,POINT (-113.2213587 53.6067218)
"Jun 05, 2018",Aedes,dorsalis,Female,,1,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"Jun 05, 2007",Aedes,excrucians,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 18, 2023",Aedes,vexans,Female,,97,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"May 14, 2019",Misc,UnID,Female,UnID,0,Residential-North,,Core,53.57959700,-113.49643600,POINT (-113.496436 53.579597)
"May 18, 1993",Culiseta,incidens,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jun 05, 2018",Aedes,flavescens,Female,,3,Outer Community-East,,Outer,53.60672180,-113.22135870,POINT (-113.2213587 53.6067218)
"Aug 17, 2004",Aedes,excrucians,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jul 31, 2012",Culiseta,inornata,Female,,5,Residential-North,,Core,53.57959700,-113.49643600,POINT (-113.496436 53.579597)
"Jul 03, 2012",Culiseta,alaskaensis,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Aug 18, 2009",Culiseta,inornata,Female,,10,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"May 28, 2013",Aedes,Black legs,Female,UnID,1,Residential-North,,Core,53.57959700,-113.49643600,POINT (-113.496436 53.579597)
"Jul 26, 1994",Aedes,cinereus,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"May 27, 2014",Aedes,Black legs,Female,UnID,4,Rural-West,,Outer,53.55902000,-114.00119000,POINT (-114.00119 53.55902)
"Aug 22, 2023",Aedes,Banded legs,Female,UnID,4,Peripheral-North,,Peripheral,53.66876900,-113.48898000,POINT (-113.48898 53.668769)
"Aug 22, 2017",Aedes,euedes,Female,,1,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Jun 19, 2012",Culiseta,inornata,Female,,5,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jun 05, 2018",Aedes,flavescens,Female,,26,Residential-South-GC,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"Aug 27, 2013",Aedes,vexans,Female,,1,Outer Community-South2,,Outer,53.26243000,-113.53731000,POINT (-113.53731 53.26243)
"Oct 05, 2022",Culiseta,morsitans,Female,,1,Residential-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"Jun 13, 2006",Male,UnID,Male,UnID,2,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Aug 28, 1990",Culex,territans,Female,,5,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 15, 1997",Anopheles,earlei,Female,,7,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Sep 09, 2003",Misc,UnID,Female,UnID,1,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Jul 07, 2015",Aedes,vexans,Female,,1,Residential-North,,Core,53.57959700,-113.49643600,POINT (-113.496436 53.579597)
"May 20, 2008",Culiseta,alaskaensis,Female,,4,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jun 28, 1994",Anopheles,earlei,Female,,2,River Valley-East-GC2,,Core,53.55335800,-113.46263200,POINT (-113.462632 53.553358)
"Jul 24, 2018",Anopheles,earlei,Female,,14,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Jun 27, 2023",Misc,UnID,Female,UnID,1,Outer Community-East,,Outer,53.77416300,-113.58922100,POINT (-113.589221 53.774163)
"Aug 30, 1994",Aedes,dorsalis,Female,,1,River Valley-East-GC2,,Core,53.55335800,-113.46263200,POINT (-113.462632 53.553358)
"Jul 10, 2001",Aedes,vexans,Female,,31,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Sep 06, 2005",Male,UnID,Male,UnID,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Aug 02, 2011",Aedes,spp.,Female,UnID,15,Residential-South,,Core,53.46981200,-113.45737900,POINT (-113.457379 53.469812)
"Jul 24, 2012",Aedes,Black legs,Female,UnID,3,Residential-South,,Core,53.46981200,-113.45737900,POINT (-113.457379 53.469812)
"Jul 23, 2019",Culex,territans,Female,,2,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"Aug 27, 2013",Culex,territans,Female,,2,Residential-South,,Core,53.46981200,-113.45737900,POINT (-113.457379 53.469812)
"Sep 17, 2019",Misc,UnID,Female,UnID,1,Outer Community-North East,,Outer,53.77447010,-113.37208810,POINT (-113.3720881 53.7744701)
"Jun 04, 1991",Aedes,excrucians,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jun 18, 2013",Aedes,flavescens,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jun 14, 2016",Culiseta,inornata,Female,,5,Rural-West,,Outer,53.55902000,-114.00119000,POINT (-114.00119 53.55902)
"Aug 07, 2007",Culiseta,inornata,Female,,7,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jun 14, 2011",Aedes,dorsalis,Female,,2,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Aug 25, 2020",Culiseta,inornata,Female,,38,Residential-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"Sep 12, 2017",Culiseta,morsitans,Female,,1,Residential-South-GC,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"Aug 05, 1997",Aedes,spp.,Female,UnID,2,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Aug 05, 1997",Aedes,flavescens,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jul 29, 1997",Aedes,canadensis,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 15, 2017",Culiseta,inornata,Female,,16,Outer Community-East,,Outer,53.60672180,-113.22135870,POINT (-113.2213587 53.6067218)
"Aug 04, 2015",Anopheles,earlei,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jul 14, 2009",Culiseta,inornata,Female,,12,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Jun 15, 2004",Culiseta,alaskaensis,Female,,2,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"May 23, 2017",Culiseta,spp.,Female,UnID,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jul 20, 1999",Male,UnID,Male,UnID,3,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jun 01, 1999",Aedes,cataphylla,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Sep 02, 2003",Aedes,vexans,Female,,47,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jun 20, 2023",Culiseta,spp.,Female,UnID,2,Outer Community-West,,Outer,53.40827000,-113.76136000,POINT (-113.76136 53.40827)
"Jul 08, 2003",Aedes,excrucians,Female,,3,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Aug 26, 2014",Culiseta,alaskaensis,Female,,1,Rural-West,,Outer,53.55902000,-114.00119000,POINT (-114.00119 53.55902)
"Jun 21, 2011",Aedes,Black legs,Female,UnID,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jun 08, 2004",Male,UnID,Male,UnID,4,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 25, 2017",Anopheles,earlei,Female,,1,Outer Community-North,,Outer,53.77416300,-113.58922100,POINT (-113.589221 53.774163)
"Aug 22, 2023",Aedes,spencerii,Female,,2,Peripheral-North,,Peripheral,53.66876900,-113.48898000,POINT (-113.48898 53.668769)
"Jul 24, 2007",Aedes,euedes,Female,,2,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jul 15, 1997",Misc,UnID,Female,UnID,13,Extended Rural-South West,,Outer,53.42475000,-113.86097000,POINT (-113.86097 53.42475)
"Jun 26, 2018",Misc,UnID,Female,UnID,894,Outer Community-North East,,Outer,53.77447010,-113.37208810,POINT (-113.3720881 53.7744701)
"Aug 06, 1996",Aedes,spencerii,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Sep 02, 2003",Misc,UnID,Female,UnID,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 14, 2012",Culex,tarsalis,Female,,3,Outer Community-North,,Outer,53.77447400,-113.59534400,POINT (-113.595344 53.774474)
"May 20, 1997",Aedes,spencerii,Female,,1,River Valley-Central-GC1,,Core,53.53718600,-113.52990800,POINT (-113.529908 53.537186)
"May 14, 2013",Culiseta,inornata,Female,,2,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 19, 2016",Culex,territans,Female,,1,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Jun 10, 1997",Aedes,excrucians,Female,,32,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 19, 2003",Aedes,vexans,Female,,3,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Aug 22, 2017",Aedes,vexans,Female,,101,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jun 24, 2008",Anopheles,earlei,Female,,2,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jun 21, 2016",Aedes,vexans,Female,,164,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jun 18, 2019",Aedes,fitchii,Female,,9,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Aug 18, 2015",Aedes,dorsalis,Female,,2,Rural GC-South East,,Outer,53.33774000,-113.24156000,POINT (-113.24156 53.33774)
"May 17, 1994",Misc,UnID,Female,UnID,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jun 15, 1999",Aedes,excrucians,Female,,3,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jun 11, 1991",Aedes,Black legs,Female,UnID,4,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jun 28, 2005",Culiseta,alaskaensis,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Aug 14, 2018",Culiseta,inornata,Female,,2,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jul 24, 1990",Culiseta,inornata,Female,,44,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"May 21, 2019",Male,UnID,Male,UnID,0,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jul 27, 1993",Aedes,flavescens,Female,,84,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Sep 07, 2010",Culiseta,alaskaensis,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"May 12, 2020",Misc,UnID,Female,UnID,0,Outer Community-East,No Data,Outer,53.60672180,-113.22135870,POINT (-113.2213587 53.6067218)
"Aug 15, 2023",Anopheles,earlei,Female,,1,Peripheral-North,,Peripheral,53.64335400,-113.36588800,POINT (-113.365888 53.643354)
"Sep 18, 2012",Culiseta,inornata,Female,,20,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jun 24, 2014",Aedes,dorsalis,Female,,2,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jun 28, 2022",Anopheles,earlei,Female,,1,Outer Community-West,,Outer,53.40827000,-113.76136000,POINT (-113.76136 53.40827)
"May 15, 2018",Culiseta,alaskaensis,Female,,5,Rural-West,,Outer,53.56297330,-113.78735300,POINT (-113.787353 53.5629733)
"Jul 16, 1996",Aedes,spencerii,Female,,3,River Valley-Central-P1,,Core,53.52902900,-113.54717700,POINT (-113.547177 53.529029)
"Jul 19, 2005",Aedes,euedes,Female,,2,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jul 08, 1997",Aedes,fitchii,Female,,3,River Valley-East-GC1,,Core,53.56151400,-113.43811190,POINT (-113.4381119 53.561514)
"Jul 17, 2018",Culiseta,inornata,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Aug 24, 2004",Culiseta,inornata,Female,,3,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jul 02, 1996",Aedes,euedes,Female,,8,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jun 20, 1995",Aedes,euedes,Female,,2,River Valley-Central-GC1,,Core,53.53718600,-113.52990800,POINT (-113.529908 53.537186)
"Aug 02, 2016",Male,UnID,Male,UnID,14,Residential-South,,Core,53.46981200,-113.45737900,POINT (-113.457379 53.469812)
"Jul 26, 2022",Culiseta,minnesotae,Female,,1,Peripheral-North,,Peripheral,53.66876900,-113.48898000,POINT (-113.48898 53.668769)
"May 25, 1999",Culiseta,minnesotae,Female,,1,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
"Aug 05, 2014",Culiseta,inornata,Female,,1,Residential-South,,Core,53.46981200,-113.45737900,POINT (-113.457379 53.469812)
"Jun 14, 2022",Misc,UnID,Female,UnID,0,Residential-East,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Aug 28, 2018",Male,UnID,Male,UnID,5,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Sep 05, 2023",Aedes,dorsalis,Female,,2,Peripheral-North,,Peripheral,53.66876900,-113.48898000,POINT (-113.48898 53.668769)
"Aug 05, 2014",Male,UnID,Male,UnID,4,Outer Community-North East-GC1,,Outer,53.73069000,-113.27288000,POINT (-113.27288 53.73069)
"Jun 27, 2006",Aedes,Black legs,Female,UnID,3,Residential-South,,Core,53.46981200,-113.45737900,POINT (-113.457379 53.469812)
"Aug 10, 2021",Culex,territans,Female,,5,Residential-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"Jun 26, 1990",Culiseta,inornata,Female,,12,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jun 14, 1994",Aedes,cataphylla,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Aug 16, 2016",Aedes,euedes,Female,,1,Outer Community-South West,,Peripheral,53.40827000,-113.76136000,POINT (-113.76136 53.40827)
"Jul 30, 1991",Culiseta,inornata,Female,,8,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jun 30, 2003",Aedes,fitchii,Female,,9,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jun 27, 2006",Aedes,fitchii,Female,,1,Residential-North,,Core,53.57959700,-113.49643600,POINT (-113.496436 53.579597)
"Jul 02, 2013",Culex,territans,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Aug 18, 1992",Culiseta,morsitans,Female,,2,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Sep 05, 2017",Aedes,vexans,Female,,34,Residential-South-GC,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"Jul 31, 2018",Culiseta,inornata,Female,,3,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Aug 28, 2012",Male,UnID,Male,UnID,60,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 11, 2006",Aedes,Black legs,Female,UnID,6,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jul 02, 2013",Culiseta,alaskaensis,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jul 30, 2002",Culiseta,inornata,Female,,9,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jul 04, 1995",Anopheles,earlei,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Aug 06, 1996",Aedes,cinereus,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jul 31, 2007",Culiseta,inornata,Female,,21,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"May 25, 1993",Aedes,campestris,Female,,9,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Sep 22, 2009",Male,UnID,Male,UnID,19,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Aug 09, 2016",Male,UnID,Male,UnID,58,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jun 22, 1999",Aedes,flavescens,Female,,168,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jul 22, 2014",Culiseta,alaskaensis,Female,,1,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Sep 05, 2006",Male,UnID,Male,UnID,33,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Aug 06, 1996",Aedes,vexans,Female,,96,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
"Jun 09, 1998",Culiseta,inornata,Female,,4,River Valley-East-GC1,,Core,53.56151400,-113.43811190,POINT (-113.4381119 53.561514)
"Aug 09, 2016",Anopheles,earlei,Female,,4,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Aug 13, 1996",Aedes,flavescens,Female,,2,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 25, 1998",Misc,UnID,Female,UnID,1,River Valley-Central,,Core,53.52420580,-113.50048000,POINT (-113.50048 53.5242058)
"Jun 24, 2014",Aedes,Black legs,Female,UnID,6,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Aug 05, 1997",Aedes,flavescens,Female,,1,River Valley-Central-P1,,Core,53.52902900,-113.54717700,POINT (-113.547177 53.529029)
"Jun 08, 1999",Culiseta,alaskaensis,Female,,3,River Valley-East-GC2,,Core,53.55335800,-113.46263200,POINT (-113.462632 53.553358)
"Jun 22, 2004",Anopheles,earlei,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jun 13, 2017",Aedes,euedes,Female,,2,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Aug 21, 2007",Aedes,vexans,Female,,2,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jul 05, 2016",Aedes,dorsalis,Female,,4,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Aug 02, 2005",Aedes,Black legs,Female,UnID,2,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Aug 10, 2021",Aedes,fitchii,Female,,1,Peripheral-North,,Peripheral,53.64335400,-113.36588800,POINT (-113.365888 53.643354)
"Aug 31, 2010",Male,UnID,Male,UnID,17,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 04, 2006",Aedes,vexans,Female,,38,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Aug 12, 1997",Aedes,vexans,Female,,48,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 21, 2018",Aedes,canadensis,Female,,1,Outer Community-East,,Outer,53.60672180,-113.22135870,POINT (-113.2213587 53.6067218)
"Jul 31, 2012",Aedes,Black legs,Female,UnID,7,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Aug 01, 2017",Aedes,flavescens,Female,,2,Outer Community-South East,,Outer,53.33787710,-113.34249250,POINT (-113.3424925 53.3378771)
"Aug 20, 1996",Aedes,spencerii,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Aug 27, 1996",Aedes,flavescens,Female,,1,River Valley-East-GC2,,Core,53.55335800,-113.46263200,POINT (-113.462632 53.553358)
"Aug 20, 2019",Aedes,vexans,Female,,21,Outer Community-North West,,Outer,53.70127700,-114.04985900,POINT (-114.049859 53.701277)
"Jul 02, 2002",Anopheles,earlei,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Sep 08, 2009",Culiseta,inornata,Female,,1,Residential-North,,Core,53.57959700,-113.49643600,POINT (-113.496436 53.579597)
"Sep 25, 2012",Culiseta,inornata,Female,,2,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Jun 17, 2003",Aedes,fitchii,Female,,2,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
