Country,Province,District,Rural/Urban,Date,Malaria_cases
Zambia,Southern,Siavonga,Rural,12/1/16,0
Zambia,Southern,Siavonga,Rural,1/1/17,95
Zambia,Southern,Siavonga,Rural,1/1/17,0
Zambia,Southern,Siavonga,Rural,2/1/17,176
Zambia,Southern,Siavonga,Rural,2/1/17,0
Zambia,Southern,Siavonga,Rural,3/1/17,525
Zambia,Southern,Siavonga,Rural,3/1/17,0
Zambia,Southern,Siavonga,Rural,4/1/17,718
Zambia,Southern,Siavonga,Rural,4/1/17,0
Zambia,Southern,Siavonga,Rural,5/1/17,1179
Zambia,Southern,Siavonga,Rural,5/1/17,0
Zambia,Southern,Siavonga,Rural,6/1/17,651
Zambia,Southern,Siavonga,Rural,6/1/17,0
Zambia,Southern,Siavonga,Rural,7/1/17,374
Zambia,Southern,Siavonga,Rural,7/1/17,0
Zambia,Southern,Siavonga,Rural,8/1/17,135
Zambia,Southern,Siavonga,Rural,8/1/17,0
Zambia,Southern,Siavonga,Rural,9/1/17,154
Zambia,Southern,Siavonga,Rural,9/1/17,0
Zambia,Southern,Siavonga,Rural,10/1/17,65
Zambia,Southern,Siavonga,Rural,10/1/17,0
Zambia,Southern,Siavonga,Rural,11/1/17,22
Zambia,Southern,Siavonga,Rural,11/1/17,0
Zambia,Southern,Siavonga,Rural,12/1/17,81
Zambia,Southern,Siavonga,Rural,12/1/17,0
Zambia,Southern,Siavonga,Rural,1/1/18,169
Zambia,Southern,Siavonga,Rural,1/1/18,0
Zambia,Southern,Siavonga,Rural,2/1/18,47
Zambia,Southern,Siavonga,Rural,2/1/18,0
Zambia,Southern,Sinazongwe,Rural,1/1/14,0
Zambia,Southern,Sinazongwe,Rural,1/1/14,3
Zambia,Southern,Sinazongwe,Rural,2/1/14,0
Zambia,Southern,Sinazongwe,Rural,2/1/14,0
Zambia,Southern,Sinazongwe,Rural,3/1/14,0
Zambia,Southern,Sinazongwe,Rural,3/1/14,14
Zambia,Southern,Sinazongwe,Rural,4/1/14,0
Zambia,Southern,Sinazongwe,Rural,4/1/14,0
Zambia,Southern,Sinazongwe,Rural,5/1/14,0
Zambia,Southern,Sinazongwe,Rural,5/1/14,0
Zambia,Southern,Sinazongwe,Rural,6/1/14,0
Zambia,Southern,Sinazongwe,Rural,6/1/14,29
Zambia,Southern,Sinazongwe,Rural,7/1/14,0
Zambia,Southern,Sinazongwe,Rural,7/1/14,17
Zambia,Southern,Sinazongwe,Rural,8/1/14,0
Zambia,Southern,Sinazongwe,Rural,8/1/14,760
Zambia,Southern,Sinazongwe,Rural,9/1/14,0
Zambia,Southern,Sinazongwe,Rural,9/1/14,3467
Zambia,Southern,Sinazongwe,Rural,10/1/14,0
Zambia,Southern,Sinazongwe,Rural,10/1/14,2760
Zambia,Southern,Sinazongwe,Rural,11/1/14,0
Zambia,Southern,Sinazongwe,Rural,11/1/14,1291
Zambia,Southern,Sinazongwe,Rural,12/1/14,0
Zambia,Southern,Sinazongwe,Rural,12/1/14,636
Zambia,Southern,Sinazongwe,Rural,1/1/15,0
Zambia,Southern,Sinazongwe,Rural,1/1/15,1331
Zambia,Southern,Sinazongwe,Rural,2/1/15,0
Zambia,Southern,Sinazongwe,Rural,2/1/15,1049
Zambia,Southern,Sinazongwe,Rural,3/1/15,0
Zambia,Southern,Sinazongwe,Rural,3/1/15,1694
Zambia,Southern,Sinazongwe,Rural,4/1/15,0
Zambia,Southern,Sinazongwe,Rural,4/1/15,2377
Zambia,Southern,Sinazongwe,Rural,5/1/15,0
Zambia,Southern,Sinazongwe,Rural,5/1/15,3542
Zambia,Southern,Sinazongwe,Rural,6/1/15,0
Zambia,Southern,Sinazongwe,Rural,6/1/15,3299
Zambia,Southern,Sinazongwe,Rural,7/1/15,0
Zambia,Southern,Sinazongwe,Rural,7/1/15,2467
Zambia,Southern,Sinazongwe,Rural,8/1/15,0
Zambia,Southern,Sinazongwe,Rural,8/1/15,1359
Zambia,Southern,Sinazongwe,Rural,9/1/15,0
Zambia,Southern,Sinazongwe,Rural,9/1/15,951
Zambia,Southern,Sinazongwe,Rural,10/1/15,0
Zambia,Southern,Sinazongwe,Rural,10/1/15,615
Zambia,Southern,Sinazongwe,Rural,11/1/15,0
Zambia,Southern,Sinazongwe,Rural,11/1/15,340
Zambia,Southern,Sinazongwe,Rural,12/1/15,0
Zambia,Southern,Sinazongwe,Rural,12/1/15,382
Zambia,Southern,Sinazongwe,Rural,1/1/16,0
Zambia,Southern,Sinazongwe,Rural,1/1/16,447
Zambia,Southern,Sinazongwe,Rural,2/1/16,0
Zambia,Southern,Sinazongwe,Rural,2/1/16,536
Zambia,Southern,Sinazongwe,Rural,3/1/16,0
Zambia,Southern,Sinazongwe,Rural,3/1/16,748
Zambia,Southern,Sinazongwe,Rural,4/1/16,0
Zambia,Southern,Sinazongwe,Rural,4/1/16,1471
Zambia,Southern,Sinazongwe,Rural,5/1/16,0
Zambia,Southern,Sinazongwe,Rural,5/1/16,1689
Zambia,Southern,Sinazongwe,Rural,6/1/16,0
Zambia,Southern,Sinazongwe,Rural,6/1/16,1072
Zambia,Southern,Sinazongwe,Rural,7/1/16,0
Zambia,Southern,Sinazongwe,Rural,7/1/16,778
Zambia,Southern,Sinazongwe,Rural,8/1/16,0
Zambia,Southern,Sinazongwe,Rural,8/1/16,807
Zambia,Southern,Sinazongwe,Rural,9/1/16,0
Zambia,Southern,Sinazongwe,Rural,9/1/16,826
Zambia,Southern,Sinazongwe,Rural,10/1/16,0
Zambia,Southern,Sinazongwe,Rural,10/1/16,630
Zambia,Southern,Sinazongwe,Rural,11/1/16,0
Zambia,Southern,Sinazongwe,Rural,11/1/16,274
Zambia,Southern,Sinazongwe,Rural,12/1/16,0
Zambia,Southern,Sinazongwe,Rural,12/1/16,111
Zambia,Southern,Sinazongwe,Rural,1/1/17,0
Zambia,Southern,Sinazongwe,Rural,1/1/17,164
Zambia,Southern,Sinazongwe,Rural,2/1/17,0
Zambia,Southern,Sinazongwe,Rural,2/1/17,256
Zambia,Southern,Sinazongwe,Rural,3/1/17,0
Zambia,Southern,Sinazongwe,Rural,3/1/17,1063
Zambia,Southern,Sinazongwe,Rural,4/1/17,0
Zambia,Southern,Sinazongwe,Rural,4/1/17,2249
Zambia,Southern,Sinazongwe,Rural,5/1/17,0
Zambia,Southern,Sinazongwe,Rural,5/1/17,2166
Zambia,Southern,Sinazongwe,Rural,6/1/17,0
Zambia,Southern,Sinazongwe,Rural,6/1/17,1377
Zambia,Southern,Sinazongwe,Rural,7/1/17,0
Zambia,Southern,Sinazongwe,Rural,7/1/17,787
Zambia,Southern,Sinazongwe,Rural,8/1/17,0
Zambia,Southern,Sinazongwe,Rural,8/1/17,505
Zambia,Southern,Sinazongwe,Rural,9/1/17,0
Zambia,Southern,Sinazongwe,Rural,9/1/17,649
Zambia,Southern,Sinazongwe,Rural,10/1/17,0
Zambia,Southern,Sinazongwe,Rural,10/1/17,1049
Zambia,Southern,Sinazongwe,Rural,11/1/17,0
Zambia,Southern,Sinazongwe,Rural,11/1/17,533
Zambia,Southern,Sinazongwe,Rural,12/1/17,0
Zambia,Southern,Sinazongwe,Rural,12/1/17,1637
Zambia,Southern,Sinazongwe,Rural,1/1/18,0
Zambia,Southern,Sinazongwe,Rural,1/1/18,3076
Zambia,Southern,Sinazongwe,Rural,2/1/18,0
Zambia,Southern,Sinazongwe,Rural,2/1/18,1217
Zambia,Southern,Sinazongwe,Rural,1/1/14,3430
Zambia,Southern,Sinazongwe,Rural,1/1/14,110
Zambia,Southern,Sinazongwe,Rural,2/1/14,4134
Zambia,Southern,Sinazongwe,Rural,2/1/14,174
Zambia,Southern,Sinazongwe,Rural,3/1/14,10639
Zambia,Southern,Sinazongwe,Rural,3/1/14,405
Zambia,Southern,Sinazongwe,Rural,4/1/14,9655
Zambia,Southern,Sinazongwe,Rural,4/1/14,225
Zambia,Southern,Sinazongwe,Rural,5/1/14,7826
Zambia,Southern,Sinazongwe,Rural,5/1/14,232
Zambia,Southern,Sinazongwe,Rural,6/1/14,7099
Zambia,Southern,Sinazongwe,Rural,6/1/14,126
Zambia,Southern,Sinazongwe,Rural,7/1/14,2905
Zambia,Southern,Sinazongwe,Rural,7/1/14,14
Zambia,Southern,Sinazongwe,Rural,8/1/14,2782
Zambia,Southern,Sinazongwe,Rural,8/1/14,0
Zambia,Southern,Sinazongwe,Rural,9/1/14,4103
Zambia,Southern,Sinazongwe,Rural,9/1/14,0
Zambia,Southern,Sinazongwe,Rural,10/1/14,3463
Zambia,Southern,Sinazongwe,Rural,10/1/14,0
Zambia,Southern,Sinazongwe,Rural,11/1/14,1904
Zambia,Southern,Sinazongwe,Rural,11/1/14,0
Zambia,Southern,Sinazongwe,Rural,12/1/14,2461
Zambia,Southern,Sinazongwe,Rural,12/1/14,0
Zambia,Southern,Sinazongwe,Rural,1/1/15,3383
Zambia,Southern,Sinazongwe,Rural,1/1/15,0
Zambia,Southern,Sinazongwe,Rural,2/1/15,2490
Zambia,Southern,Sinazongwe,Rural,2/1/15,0
Zambia,Southern,Sinazongwe,Rural,3/1/15,2887
Zambia,Southern,Sinazongwe,Rural,3/1/15,0
Zambia,Southern,Sinazongwe,Rural,4/1/15,2498
Zambia,Southern,Sinazongwe,Rural,4/1/15,0
Zambia,Southern,Sinazongwe,Rural,5/1/15,3258
Zambia,Southern,Sinazongwe,Rural,5/1/15,0
Zambia,Southern,Sinazongwe,Rural,6/1/15,3334
Zambia,Southern,Sinazongwe,Rural,6/1/15,0
Zambia,Southern,Sinazongwe,Rural,7/1/15,2124
Zambia,Southern,Sinazongwe,Rural,7/1/15,0
Zambia,Southern,Sinazongwe,Rural,8/1/15,1597
Zambia,Southern,Sinazongwe,Rural,8/1/15,0
Zambia,Southern,Sinazongwe,Rural,9/1/15,1055
Zambia,Southern,Sinazongwe,Rural,9/1/15,0
Zambia,Southern,Sinazongwe,Rural,10/1/15,444
Zambia,Southern,Sinazongwe,Rural,10/1/15,0
Zambia,Southern,Sinazongwe,Rural,11/1/15,431
Zambia,Southern,Sinazongwe,Rural,11/1/15,0
Zambia,Southern,Sinazongwe,Rural,12/1/15,150
Zambia,Southern,Sinazongwe,Rural,12/1/15,0
Zambia,Southern,Sinazongwe,Rural,1/1/16,265
Zambia,Southern,Sinazongwe,Rural,1/1/16,0
Zambia,Southern,Sinazongwe,Rural,2/1/16,442
Zambia,Southern,Sinazongwe,Rural,2/1/16,0
Zambia,Southern,Sinazongwe,Rural,3/1/16,479
Zambia,Southern,Sinazongwe,Rural,3/1/16,0
Zambia,Southern,Sinazongwe,Rural,4/1/16,797
Zambia,Southern,Sinazongwe,Rural,4/1/16,0
Zambia,Southern,Sinazongwe,Rural,5/1/16,1467
Zambia,Southern,Sinazongwe,Rural,5/1/16,0
Zambia,Southern,Sinazongwe,Rural,6/1/16,708
Zambia,Southern,Sinazongwe,Rural,6/1/16,0
Zambia,Southern,Sinazongwe,Rural,7/1/16,492
Zambia,Southern,Sinazongwe,Rural,7/1/16,0
Zambia,Southern,Sinazongwe,Rural,8/1/16,677
Zambia,Southern,Sinazongwe,Rural,8/1/16,0
Zambia,Southern,Sinazongwe,Rural,9/1/16,725
Zambia,Southern,Sinazongwe,Rural,9/1/16,0
Zambia,Southern,Sinazongwe,Rural,10/1/16,933
Zambia,Southern,Sinazongwe,Rural,10/1/16,0
Zambia,Southern,Sinazongwe,Rural,11/1/16,288
Zambia,Southern,Sinazongwe,Rural,11/1/16,0
Zambia,Southern,Sinazongwe,Rural,12/1/16,161
Zambia,Southern,Sinazongwe,Rural,12/1/16,0
Zambia,Southern,Sinazongwe,Rural,1/1/17,423
Zambia,Southern,Sinazongwe,Rural,1/1/17,0
Zambia,Southern,Sinazongwe,Rural,2/1/17,338
Zambia,Southern,Sinazongwe,Rural,2/1/17,0
Zambia,Southern,Sinazongwe,Rural,3/1/17,450
Zambia,Southern,Sinazongwe,Rural,3/1/17,0
Zambia,Southern,Sinazongwe,Rural,4/1/17,798
Zambia,Southern,Sinazongwe,Rural,4/1/17,0
Zambia,Southern,Sinazongwe,Rural,5/1/17,1040
Zambia,Southern,Sinazongwe,Rural,5/1/17,0
Zambia,Southern,Sinazongwe,Rural,6/1/17,555
Zambia,Southern,Sinazongwe,Rural,6/1/17,0
Zambia,Southern,Sinazongwe,Rural,7/1/17,340
Zambia,Southern,Sinazongwe,Rural,7/1/17,0
Zambia,Southern,Sinazongwe,Rural,8/1/17,278
Zambia,Southern,Sinazongwe,Rural,8/1/17,0
Zambia,Southern,Sinazongwe,Rural,9/1/17,444
Zambia,Southern,Sinazongwe,Rural,9/1/17,0
Zambia,Southern,Sinazongwe,Rural,10/1/17,548
Zambia,Southern,Sinazongwe,Rural,10/1/17,0
Zambia,Southern,Sinazongwe,Rural,11/1/17,291
Zambia,Southern,Sinazongwe,Rural,11/1/17,0
Zambia,Southern,Sinazongwe,Rural,12/1/17,821
Zambia,Southern,Sinazongwe,Rural,12/1/17,0
Zambia,Southern,Sinazongwe,Rural,1/1/18,3929
Zambia,Southern,Sinazongwe,Rural,1/1/18,0
Zambia,Southern,Sinazongwe,Rural,2/1/18,1347
Zambia,Southern,Sinazongwe,Rural,2/1/18,0
Zambia,Southern,Zimba,Rural,1/1/14,0
Zambia,Southern,Zimba,Rural,1/1/14,237
Zambia,Southern,Zimba,Rural,2/1/14,0
Zambia,Southern,Zimba,Rural,2/1/14,675
Zambia,Southern,Zimba,Rural,3/1/14,0
Zambia,Southern,Zimba,Rural,3/1/14,1371
Zambia,Southern,Zimba,Rural,4/1/14,0
Zambia,Southern,Zimba,Rural,4/1/14,1559
Zambia,Southern,Zimba,Rural,5/1/14,0
Zambia,Southern,Zimba,Rural,5/1/14,375
Zambia,Southern,Zimba,Rural,6/1/14,0
Zambia,Southern,Zimba,Rural,6/1/14,131
Zambia,Southern,Zimba,Rural,7/1/14,0
Zambia,Southern,Zimba,Rural,7/1/14,55
Zambia,Southern,Zimba,Rural,8/1/14,0
Zambia,Southern,Zimba,Rural,8/1/14,24
Zambia,Southern,Zimba,Rural,9/1/14,0
Zambia,Southern,Zimba,Rural,9/1/14,34
Zambia,Southern,Zimba,Rural,10/1/14,0
Zambia,Southern,Zimba,Rural,10/1/14,74
Zambia,Southern,Zimba,Rural,11/1/14,0
Zambia,Southern,Zimba,Rural,11/1/14,138
Zambia,Southern,Zimba,Rural,12/1/14,0
Zambia,Southern,Zimba,Rural,12/1/14,240
Zambia,Southern,Zimba,Rural,1/1/15,0
Zambia,Southern,Zimba,Rural,1/1/15,341
Zambia,Southern,Zimba,Rural,2/1/15,0
Zambia,Southern,Zimba,Rural,2/1/15,371
Zambia,Southern,Zimba,Rural,3/1/15,0
Zambia,Southern,Zimba,Rural,3/1/15,840
Zambia,Southern,Zimba,Rural,4/1/15,0
Zambia,Southern,Zimba,Rural,4/1/15,671
Zambia,Southern,Zimba,Rural,5/1/15,0
Zambia,Southern,Zimba,Rural,5/1/15,353
Zambia,Southern,Zimba,Rural,6/1/15,0
Zambia,Southern,Zimba,Rural,6/1/15,137
Zambia,Southern,Zimba,Rural,7/1/15,0
Zambia,Southern,Zimba,Rural,7/1/15,89
Zambia,Southern,Zimba,Rural,8/1/15,0
Zambia,Southern,Zimba,Rural,8/1/15,54
Zambia,Southern,Zimba,Rural,9/1/15,0
Zambia,Southern,Zimba,Rural,9/1/15,18
Zambia,Southern,Zimba,Rural,10/1/15,0
Zambia,Southern,Zimba,Rural,10/1/15,17
Zambia,Southern,Zimba,Rural,11/1/15,0
Zambia,Southern,Zimba,Rural,11/1/15,25
Zambia,Southern,Zimba,Rural,12/1/15,0
Zambia,Southern,Zimba,Rural,12/1/15,52
Zambia,Southern,Zimba,Rural,1/1/16,0
Zambia,Southern,Zimba,Rural,1/1/16,104
Zambia,Southern,Zimba,Rural,2/1/16,0
Zambia,Southern,Zimba,Rural,2/1/16,69
Zambia,Southern,Zimba,Rural,3/1/16,0
Zambia,Southern,Zimba,Rural,3/1/16,114
Zambia,Southern,Zimba,Rural,4/1/16,0
Zambia,Southern,Zimba,Rural,4/1/16,200
Zambia,Southern,Zimba,Rural,5/1/16,0
Zambia,Southern,Zimba,Rural,5/1/16,120
Zambia,Southern,Zimba,Rural,6/1/16,0
Zambia,Southern,Zimba,Rural,6/1/16,30
Zambia,Southern,Zimba,Rural,7/1/16,0
Zambia,Southern,Zimba,Rural,7/1/16,14
Zambia,Southern,Zimba,Rural,8/1/16,0
Zambia,Southern,Zimba,Rural,8/1/16,19
Zambia,Southern,Zimba,Rural,9/1/16,0
Zambia,Southern,Zimba,Rural,9/1/16,16
Zambia,Southern,Zimba,Rural,10/1/16,0
Zambia,Southern,Zimba,Rural,10/1/16,48
Zambia,Southern,Zimba,Rural,11/1/16,0
Zambia,Southern,Zimba,Rural,11/1/16,9
Zambia,Southern,Zimba,Rural,12/1/16,0
Zambia,Southern,Zimba,Rural,12/1/16,35
Zambia,Southern,Zimba,Rural,1/1/17,0
Zambia,Southern,Zimba,Rural,1/1/17,87
Zambia,Southern,Zimba,Rural,2/1/17,0
Zambia,Southern,Zimba,Rural,2/1/17,87
Zambia,Southern,Zimba,Rural,3/1/17,0
Zambia,Southern,Zimba,Rural,3/1/17,120
Zambia,Southern,Zimba,Rural,4/1/17,0
Zambia,Southern,Zimba,Rural,4/1/17,127
Zambia,Southern,Zimba,Rural,5/1/17,0
Zambia,Southern,Zimba,Rural,5/1/17,113
Zambia,Southern,Zimba,Rural,6/1/17,0
Zambia,Southern,Zimba,Rural,6/1/17,20
Zambia,Southern,Zimba,Rural,7/1/17,0
Zambia,Southern,Zimba,Rural,7/1/17,11
Zambia,Southern,Zimba,Rural,8/1/17,0
Zambia,Southern,Zimba,Rural,8/1/17,19
Zambia,Southern,Zimba,Rural,9/1/17,0
Zambia,Southern,Zimba,Rural,9/1/17,10
Zambia,Southern,Zimba,Rural,10/1/17,0
Zambia,Southern,Zimba,Rural,10/1/17,24
Zambia,Southern,Zimba,Rural,11/1/17,0
Zambia,Southern,Zimba,Rural,11/1/17,33
Zambia,Southern,Zimba,Rural,12/1/17,0
Zambia,Southern,Zimba,Rural,12/1/17,100
Zambia,Southern,Zimba,Rural,1/1/18,0
Zambia,Southern,Zimba,Rural,1/1/18,160
Zambia,Southern,Zimba,Rural,2/1/18,0
Zambia,Southern,Zimba,Rural,2/1/18,90
Zambia,Southern,Zimba,Rural,1/1/14,488
Zambia,Southern,Zimba,Rural,1/1/14,0
Zambia,Southern,Zimba,Rural,2/1/14,658
Zambia,Southern,Zimba,Rural,2/1/14,0
Zambia,Southern,Zimba,Rural,3/1/14,715
Zambia,Southern,Zimba,Rural,3/1/14,0
Zambia,Southern,Zimba,Rural,4/1/14,527
Zambia,Southern,Zimba,Rural,4/1/14,0
Zambia,Southern,Zimba,Rural,5/1/14,398
Zambia,Southern,Zimba,Rural,5/1/14,0
Zambia,Southern,Zimba,Rural,6/1/14,228
Zambia,Southern,Zimba,Rural,6/1/14,0
Zambia,Southern,Zimba,Rural,7/1/14,40
Zambia,Southern,Zimba,Rural,7/1/14,0
Zambia,Southern,Zimba,Rural,8/1/14,36
Zambia,Southern,Zimba,Rural,8/1/14,0
Zambia,Southern,Zimba,Rural,9/1/14,58
Zambia,Southern,Zimba,Rural,9/1/14,0
Zambia,Southern,Zimba,Rural,10/1/14,88
Zambia,Southern,Zimba,Rural,10/1/14,0
Zambia,Southern,Zimba,Rural,11/1/14,78
Zambia,Southern,Zimba,Rural,11/1/14,0
Zambia,Southern,Zimba,Rural,12/1/14,99
Zambia,Southern,Zimba,Rural,12/1/14,0
Zambia,Southern,Zimba,Rural,1/1/15,103
Zambia,Southern,Zimba,Rural,1/1/15,0
Zambia,Southern,Zimba,Rural,2/1/15,130
Zambia,Southern,Zimba,Rural,2/1/15,0
Zambia,Southern,Zimba,Rural,3/1/15,240
Zambia,Southern,Zimba,Rural,3/1/15,0
Zambia,Southern,Zimba,Rural,4/1/15,178
Zambia,Southern,Zimba,Rural,4/1/15,0
Zambia,Southern,Zimba,Rural,5/1/15,138
Zambia,Southern,Zimba,Rural,5/1/15,0
Zambia,Southern,Zimba,Rural,6/1/15,56
Zambia,Southern,Zimba,Rural,6/1/15,0
Zambia,Southern,Zimba,Rural,7/1/15,19
Zambia,Southern,Zimba,Rural,7/1/15,0
Zambia,Southern,Zimba,Rural,8/1/15,10
Zambia,Southern,Zimba,Rural,8/1/15,0
Zambia,Southern,Zimba,Rural,9/1/15,14
Zambia,Southern,Zimba,Rural,9/1/15,0
Zambia,Southern,Zimba,Rural,10/1/15,17
Zambia,Southern,Zimba,Rural,10/1/15,0
Zambia,Southern,Zimba,Rural,11/1/15,22
Zambia,Southern,Zimba,Rural,11/1/15,0
Zambia,Southern,Zimba,Rural,12/1/15,35
Zambia,Southern,Zimba,Rural,12/1/15,0
Zambia,Southern,Zimba,Rural,1/1/16,32
Zambia,Southern,Zimba,Rural,1/1/16,0
Zambia,Southern,Zimba,Rural,2/1/16,47
Zambia,Southern,Zimba,Rural,2/1/16,0
Zambia,Southern,Zimba,Rural,3/1/16,60
Zambia,Southern,Zimba,Rural,3/1/16,0
Zambia,Southern,Zimba,Rural,4/1/16,134
Zambia,Southern,Zimba,Rural,4/1/16,0
Zambia,Southern,Zimba,Rural,5/1/16,158
Zambia,Southern,Zimba,Rural,5/1/16,0
Zambia,Southern,Zimba,Rural,6/1/16,38
Zambia,Southern,Zimba,Rural,6/1/16,0
Zambia,Southern,Zimba,Rural,7/1/16,10
Zambia,Southern,Zimba,Rural,7/1/16,0
Zambia,Southern,Zimba,Rural,8/1/16,15
Zambia,Southern,Zimba,Rural,8/1/16,0
Zambia,Southern,Zimba,Rural,9/1/16,6
Zambia,Southern,Zimba,Rural,9/1/16,0
Zambia,Southern,Zimba,Rural,10/1/16,11
Zambia,Southern,Zimba,Rural,10/1/16,0
Zambia,Southern,Zimba,Rural,11/1/16,5
Zambia,Southern,Zimba,Rural,11/1/16,0
Zambia,Southern,Zimba,Rural,12/1/16,12
Zambia,Southern,Zimba,Rural,12/1/16,0
Zambia,Southern,Zimba,Rural,1/1/17,45
Zambia,Southern,Zimba,Rural,1/1/17,0
Zambia,Southern,Zimba,Rural,2/1/17,40
Zambia,Southern,Zimba,Rural,2/1/17,0
Zambia,Southern,Zimba,Rural,3/1/17,48
Zambia,Southern,Zimba,Rural,3/1/17,0
Zambia,Southern,Zimba,Rural,4/1/17,51
Zambia,Southern,Zimba,Rural,4/1/17,0
Zambia,Southern,Zimba,Rural,5/1/17,84
Zambia,Southern,Zimba,Rural,5/1/17,0
Zambia,Southern,Zimba,Rural,6/1/17,12
Zambia,Southern,Zimba,Rural,6/1/17,0
Zambia,Southern,Zimba,Rural,7/1/17,5
Zambia,Southern,Zimba,Rural,7/1/17,0
Zambia,Southern,Zimba,Rural,8/1/17,2
Zambia,Southern,Zimba,Rural,8/1/17,0
Zambia,Southern,Zimba,Rural,9/1/17,2
Zambia,Southern,Zimba,Rural,9/1/17,0
Zambia,Southern,Zimba,Rural,10/1/17,6
Zambia,Southern,Zimba,Rural,10/1/17,0
Zambia,Southern,Zimba,Rural,11/1/17,13
Zambia,Southern,Zimba,Rural,11/1/17,0
Zambia,Southern,Zimba,Rural,12/1/17,35
Zambia,Southern,Zimba,Rural,12/1/17,0
Zambia,Southern,Zimba,Rural,1/1/18,43
Zambia,Southern,Zimba,Rural,1/1/18,0
Zambia,Southern,Zimba,Rural,2/1/18,35
Zambia,Southern,Zimba,Rural,2/1/18,0
